date,subbasin,runoff
2004-01-28,7145,0.004
2004-01-29,7145,0.003
2004-01-30,7145,0.097
2004-01-31,7145,0.159
2004-02-01,7145,0.095
2004-02-02,7145,0.105
2004-02-03,7145,0.088
2004-02-04,7145,0.118
2004-02-05,7145,0.055
2004-02-06,7145,0.044
2004-02-07,7145,0.052
2004-02-08,7145,0.026
2004-02-09,7145,0.014
2004-02-10,7145,0.014
2004-02-11,7145,0.008
2004-02-12,7145,0.006
2004-02-13,7145,0.004
2004-02-14,7145,0.004
2004-02-15,7145,0.004
2004-02-16,7145,0.006
2004-02-17,7145,0.004
2004-02-18,7145,0.004
2004-02-19,7145,0.004
2004-02-20,7145,0.003
2004-02-21,7145,0.003
2004-02-22,7145,0.003
2004-02-23,7145,0.003
2004-02-24,7145,0.003
2004-02-25,7145,0.003
2004-02-26,7145,0.003
2004-02-27,7145,0.003
2004-02-28,7145,0.003
2004-02-29,7145,0.003
2004-03-01,7145,0.003
2004-03-02,7145,0.003
2004-03-03,7145,0.024
2004-03-04,7145,0.017
2004-03-05,7145,0.029
2004-03-06,7145,0.016
2004-03-07,7145,0.009
2004-03-08,7145,0.006
2004-03-09,7145,0.005
2004-03-10,7145,0.004
2004-03-11,7145,0.004
2004-03-12,7145,0.003
2004-03-13,7145,0.01
2004-03-14,7145,0.025
2004-03-15,7145,0.024
2004-03-16,7145,0.014
2004-03-17,7145,0.008
2004-03-18,7145,0.052
2004-03-19,7145,0.048
2004-03-20,7145,0.054
2004-03-21,7145,0.035
2004-03-22,7145,0.022
2004-03-23,7145,0.013
2004-03-24,7145,0.011
2004-03-25,7145,0.007
2004-03-26,7145,0.005
2004-03-27,7145,0.004
2004-03-28,7145,0.004
2004-03-29,7145,0.003
2004-03-30,7145,0.003
2004-03-31,7145,0.003
2004-04-01,7145,0.013
2004-04-02,7145,0.026
2004-04-03,7145,0.049
2004-04-04,7145,0.038
2004-04-05,7145,0.041
2004-04-06,7145,0.026
2004-04-07,7145,0.014
2004-04-08,7145,0.008
2004-04-09,7145,0.006
2004-04-10,7145,0.004
2004-04-11,7145,0.004
2004-04-12,7145,0.003
2004-04-13,7145,0.003
2004-04-14,7145,0.003
2004-04-15,7145,0.008
2004-04-16,7145,0.016
2004-04-17,7145,0.08
2004-04-18,7145,0.063
2004-04-19,7145,0.036
2004-04-20,7145,0.036
2004-04-21,7145,0.054
2004-04-22,7145,0.027
2004-04-23,7145,0.014
2004-04-24,7145,0.008
2004-04-25,7145,0.006
2004-04-26,7145,0.004
2004-04-27,7145,0.004
2004-04-28,7145,0.003
2004-04-29,7145,0.003
2004-04-30,7145,0.003
2004-05-01,7145,0.003
2004-01-01,4938,0.018
2004-01-02,4938,0.02
2004-01-03,4938,0.022
2004-01-04,4938,0.044
2004-01-05,4938,0.24
2004-01-06,4938,0.128
2004-01-07,4938,0.147
2004-01-08,4938,0.304
2004-01-09,4938,0.173
2004-01-10,4938,0.242
2004-01-11,4938,0.214
2004-01-12,4938,0.276
2004-01-13,4938,0.184
2004-01-14,4938,0.103
2004-01-15,4938,0.242
2004-01-16,4938,0.125
2004-01-17,4938,0.072
2004-01-18,4938,0.106
2004-01-19,4938,0.13
2004-01-20,4938,0.113
2004-01-21,4938,0.081
2004-01-22,4938,0.081
2004-01-23,4938,0.103
2004-01-24,4938,0.067
2004-01-25,4938,0.042
2004-01-26,4938,0.027
2004-01-27,4938,0.02
2004-01-28,4938,0.015
2004-01-29,4938,0.013
2004-01-30,4938,0.547
2004-01-31,4938,0.57
2004-02-01,4938,0.333
2004-02-02,4938,0.675
2004-02-03,4938,0.439
2004-02-04,4938,0.62
2004-02-05,4938,0.267
2004-02-06,4938,0.18
2004-02-07,4938,0.179
2004-02-08,4938,0.103
2004-02-09,4938,0.065
2004-02-10,4938,0.053
2004-02-11,4938,0.048
2004-02-12,4938,0.033
2004-02-13,4938,0.025
2004-02-14,4938,0.02
2004-02-15,4938,0.017
2004-02-16,4938,0.032
2004-02-17,4938,0.022
2004-02-18,4938,0.017
2004-02-19,4938,0.014
2004-02-20,4938,0.012
2004-02-21,4938,0.011
2004-02-22,4938,0.011
2004-02-23,4938,0.01
2004-02-24,4938,0.011
2004-02-25,4938,0.01
2004-02-26,4938,0.01
2004-02-27,4938,0.01
2004-02-28,4938,0.009
2004-02-29,4938,0.009
2004-03-01,4938,0.009
2004-03-02,4938,0.01
2004-03-03,4938,0.022
2004-03-04,4938,0.025
2004-03-05,4938,0.038
2004-03-06,4938,0.035
2004-03-07,4938,0.031
2004-03-08,4938,0.025
2004-03-09,4938,0.017
2004-03-10,4938,0.014
2004-03-11,4938,0.012
2004-03-12,4938,0.011
2004-03-13,4938,0.043
2004-03-14,4938,0.118
2004-03-15,4938,0.171
2004-03-16,4938,0.125
2004-03-17,4938,0.075
2004-03-18,4938,0.192
2004-03-19,4938,0.181
2004-03-20,4938,0.271
2004-03-21,4938,0.182
2004-03-22,4938,0.104
2004-03-23,4938,0.067
2004-03-24,4938,0.062
2004-03-25,4938,0.042
2004-03-26,4938,0.031
2004-03-27,4938,0.023
2004-03-28,4938,0.018
2004-03-29,4938,0.015
2004-03-30,4938,0.013
2004-03-31,4938,0.012
2004-04-01,4938,0.065
2004-04-02,4938,0.08
2004-04-03,4938,0.158
2004-04-04,4938,0.164
2004-04-05,4938,0.144
2004-04-06,4938,0.097
2004-04-07,4938,0.057
2004-04-08,4938,0.036
2004-04-09,4938,0.035
2004-04-10,4938,0.024
2004-04-11,4938,0.018
2004-04-12,4938,0.015
2004-04-13,4938,0.013
2004-04-14,4938,0.012
2004-04-15,4938,0.038
2004-04-16,4938,0.062
2004-04-17,4938,0.19
2004-04-18,4938,0.137
2004-04-19,4938,0.079
2004-04-20,4938,0.062
2004-04-21,4938,0.176
2004-04-22,4938,0.092
2004-04-23,4938,0.053
2004-04-24,4938,0.034
2004-04-25,4938,0.024
2004-04-26,4938,0.018
2004-04-27,4938,0.015
2004-04-28,4938,0.013
2004-04-29,4938,0.012
2004-04-30,4938,0.011
2004-05-01,4938,0.011
2004-01-01,7154,0.036
2004-01-02,7154,0.035
2004-01-03,7154,0.039
2004-01-04,7154,0.093
2004-01-05,7154,0.516
2004-01-06,7154,0.334
2004-01-07,7154,0.533
2004-01-08,7154,1.428
2004-01-09,7154,0.729
2004-01-10,7154,0.926
2004-01-11,7154,0.847
2004-01-12,7154,0.966
2004-01-13,7154,0.649
2004-01-14,7154,0.335
2004-01-15,7154,0.932
2004-01-16,7154,0.467
2004-01-17,7154,0.239
2004-01-18,7154,0.275
2004-01-19,7154,0.33
2004-01-20,7154,0.344
2004-01-21,7154,0.241
2004-01-22,7154,0.268
2004-01-23,7154,0.308
2004-01-24,7154,0.191
2004-01-25,7154,0.118
2004-01-26,7154,0.069
2004-01-27,7154,0.045
2004-01-28,7154,0.033
2004-01-29,7154,0.027
2004-01-30,7154,1.103
2004-01-31,7154,1.977
2004-02-01,7154,1.119
2004-02-02,7154,1.393
2004-02-03,7154,1.305
2004-02-04,7154,1.76
2004-02-05,7154,0.819
2004-02-06,7154,0.496
2004-02-07,7154,0.604
2004-02-08,7154,0.313
2004-02-09,7154,0.168
2004-02-10,7154,0.139
2004-02-11,7154,0.095
2004-02-12,7154,0.066
2004-02-13,7154,0.055
2004-02-14,7154,0.045
2004-02-15,7154,0.036
2004-02-16,7154,0.154
2004-02-17,7154,0.09
2004-02-18,7154,0.071
2004-02-19,7154,0.047
2004-02-20,7154,0.035
2004-02-21,7154,0.029
2004-02-22,7154,0.026
2004-02-23,7154,0.025
2004-02-24,7154,0.027
2004-02-25,7154,0.025
2004-02-26,7154,0.024
2004-02-27,7154,0.023
2004-02-28,7154,0.023
2004-02-29,7154,0.023
2004-03-01,7154,0.023
2004-03-02,7154,0.025
2004-03-03,7154,0.178
2004-03-04,7154,0.167
2004-03-05,7154,0.181
2004-03-06,7154,0.172
2004-03-07,7154,0.146
2004-03-08,7154,0.102
2004-03-09,7154,0.065
2004-03-10,7154,0.043
2004-03-11,7154,0.033
2004-03-12,7154,0.027
2004-03-13,7154,0.136
2004-03-14,7154,0.357
2004-03-15,7154,0.295
2004-03-16,7154,0.17
2004-03-17,7154,0.095
2004-03-18,7154,0.646
2004-03-19,7154,0.568
2004-03-20,7154,0.805
2004-03-21,7154,0.524
2004-03-22,7154,0.29
2004-03-23,7154,0.202
2004-03-24,7154,0.232
2004-03-25,7154,0.149
2004-03-26,7154,0.097
2004-03-27,7154,0.061
2004-03-28,7154,0.042
2004-03-29,7154,0.033
2004-03-30,7154,0.028
2004-03-31,7154,0.026
2004-04-01,7154,0.229
2004-04-02,7154,0.366
2004-04-03,7154,0.625
2004-04-04,7154,0.484
2004-04-05,7154,0.356
2004-04-06,7154,0.234
2004-04-07,7154,0.134
2004-04-08,7154,0.078
2004-04-09,7154,0.059
2004-04-10,7154,0.042
2004-04-11,7154,0.033
2004-04-12,7154,0.028
2004-04-13,7154,0.026
2004-04-14,7154,0.024
2004-04-15,7154,0.062
2004-04-16,7154,0.275
2004-04-17,7154,0.828
2004-04-18,7154,0.622
2004-04-19,7154,0.364
2004-04-20,7154,0.364
2004-04-21,7154,0.511
2004-04-22,7154,0.263
2004-04-23,7154,0.14
2004-04-24,7154,0.081
2004-04-25,7154,0.053
2004-04-26,7154,0.039
2004-04-27,7154,0.032
2004-04-28,7154,0.028
2004-04-29,7154,0.026
2004-04-30,7154,0.024
2004-05-01,7154,0.023
2004-01-01,6226,0.007
2004-01-02,6226,0.009
2004-01-03,6226,0.01
2004-01-04,6226,0.017
2004-01-05,6226,0.05
2004-01-06,6226,0.031
2004-01-07,6226,0.045
2004-01-08,6226,0.115
2004-01-09,6226,0.062
2004-01-10,6226,0.079
2004-01-11,6226,0.069
2004-01-12,6226,0.081
2004-01-13,6226,0.057
2004-01-14,6226,0.034
2004-01-15,6226,0.084
2004-01-16,6226,0.043
2004-01-17,6226,0.025
2004-01-18,6226,0.029
2004-01-19,6226,0.033
2004-01-20,6226,0.032
2004-01-21,6226,0.023
2004-01-22,6226,0.027
2004-01-23,6226,0.029
2004-01-24,6226,0.019
2004-01-25,6226,0.013
2004-01-26,6226,0.009
2004-01-27,6226,0.007
2004-01-28,6226,0.005
2004-01-29,6226,0.005
2004-01-30,6226,0.105
2004-01-31,6226,0.157
2004-02-01,6226,0.095
2004-02-02,6226,0.127
2004-02-03,6226,0.114
2004-02-04,6226,0.144
2004-02-05,6226,0.069
2004-02-06,6226,0.044
2004-02-07,6226,0.052
2004-02-08,6226,0.03
2004-02-09,6226,0.019
2004-02-10,6226,0.016
2004-02-11,6226,0.012
2004-02-12,6226,0.009
2004-02-13,6226,0.007
2004-02-14,6226,0.006
2004-02-15,6226,0.006
2004-02-16,6226,0.011
2004-02-17,6226,0.007
2004-02-18,6226,0.006
2004-02-19,6226,0.005
2004-02-20,6226,0.005
2004-02-21,6226,0.004
2004-02-22,6226,0.004
2004-02-23,6226,0.004
2004-02-24,6226,0.004
2004-02-25,6226,0.004
2004-02-26,6226,0.004
2004-02-27,6226,0.004
2004-02-28,6226,0.004
2004-02-29,6226,0.004
2004-03-01,6226,0.004
2004-03-02,6226,0.004
2004-03-03,6226,0.021
2004-03-04,6226,0.016
2004-03-05,6226,0.017
2004-03-06,6226,0.014
2004-03-07,6226,0.013
2004-03-08,6226,0.008
2004-03-09,6226,0.006
2004-03-10,6226,0.005
2004-03-11,6226,0.004
2004-03-12,6226,0.004
2004-03-13,6226,0.014
2004-03-14,6226,0.029
2004-03-15,6226,0.025
2004-03-16,6226,0.014
2004-03-17,6226,0.009
2004-03-18,6226,0.057
2004-03-19,6226,0.049
2004-03-20,6226,0.068
2004-03-21,6226,0.046
2004-03-22,6226,0.028
2004-03-23,6226,0.021
2004-03-24,6226,0.023
2004-03-25,6226,0.015
2004-03-26,6226,0.011
2004-03-27,6226,0.008
2004-03-28,6226,0.006
2004-03-29,6226,0.005
2004-03-30,6226,0.005
2004-03-31,6226,0.004
2004-04-01,6226,0.017
2004-04-02,6226,0.032
2004-04-03,6226,0.048
2004-04-04,6226,0.04
2004-04-05,6226,0.031
2004-04-06,6226,0.021
2004-04-07,6226,0.013
2004-04-08,6226,0.009
2004-04-09,6226,0.007
2004-04-10,6226,0.006
2004-04-11,6226,0.005
2004-04-12,6226,0.005
2004-04-13,6226,0.004
2004-04-14,6226,0.004
2004-04-15,6226,0.005
2004-04-16,6226,0.016
2004-04-17,6226,0.071
2004-04-18,6226,0.048
2004-04-19,6226,0.031
2004-04-20,6226,0.033
2004-04-21,6226,0.049
2004-04-22,6226,0.027
2004-04-23,6226,0.016
2004-04-24,6226,0.011
2004-04-25,6226,0.008
2004-04-26,6226,0.006
2004-04-27,6226,0.005
2004-04-28,6226,0.005
2004-04-29,6226,0.004
2004-04-30,6226,0.004
2004-05-01,6226,0.004
2004-01-01,6910,0.004
2004-01-02,6910,0.004
2004-01-03,6910,0.004
2004-01-04,6910,0.013
2004-01-05,6910,0.051
2004-01-06,6910,0.032
2004-01-07,6910,0.047
2004-01-08,6910,0.122
2004-01-09,6910,0.066
2004-01-10,6910,0.088
2004-01-11,6910,0.075
2004-01-12,6910,0.088
2004-01-13,6910,0.064
2004-01-14,6910,0.033
2004-01-15,6910,0.103
2004-01-16,6910,0.044
2004-01-17,6910,0.022
2004-01-18,6910,0.039
2004-01-19,6910,0.047
2004-01-20,6910,0.04
2004-01-21,6910,0.028
2004-01-22,6910,0.034
2004-01-23,6910,0.037
2004-01-24,6910,0.022
2004-01-25,6910,0.014
2004-01-26,6910,0.008
2004-01-27,6910,0.005
2004-01-28,6910,0.004
2004-01-29,6910,0.004
2004-01-30,6910,0.105
2004-01-31,6910,0.176
2004-02-01,6910,0.103
2004-02-02,6910,0.13
2004-02-03,6910,0.118
2004-02-04,6910,0.171
2004-02-05,6910,0.066
2004-02-06,6910,0.046
2004-02-07,6910,0.056
2004-02-08,6910,0.028
2004-02-09,6910,0.015
2004-02-10,6910,0.015
2004-02-11,6910,0.009
2004-02-12,6910,0.006
2004-02-13,6910,0.005
2004-02-14,6910,0.004
2004-02-15,6910,0.004
2004-02-16,6910,0.008
2004-02-17,6910,0.005
2004-02-18,6910,0.004
2004-02-19,6910,0.004
2004-02-20,6910,0.004
2004-02-21,6910,0.004
2004-02-22,6910,0.003
2004-02-23,6910,0.003
2004-02-24,6910,0.003
2004-02-25,6910,0.003
2004-02-26,6910,0.003
2004-02-27,6910,0.003
2004-02-28,6910,0.003
2004-02-29,6910,0.003
2004-03-01,6910,0.003
2004-03-02,6910,0.003
2004-03-03,6910,0.029
2004-03-04,6910,0.021
2004-03-05,6910,0.031
2004-03-06,6910,0.016
2004-03-07,6910,0.012
2004-03-08,6910,0.007
2004-03-09,6910,0.005
2004-03-10,6910,0.004
2004-03-11,6910,0.004
2004-03-12,6910,0.004
2004-03-13,6910,0.013
2004-03-14,6910,0.032
2004-03-15,6910,0.03
2004-03-16,6910,0.018
2004-03-17,6910,0.01
2004-03-18,6910,0.064
2004-03-19,6910,0.056
2004-03-20,6910,0.069
2004-03-21,6910,0.046
2004-03-22,6910,0.027
2004-03-23,6910,0.017
2004-03-24,6910,0.017
2004-03-25,6910,0.011
2004-03-26,6910,0.008
2004-03-27,6910,0.005
2004-03-28,6910,0.004
2004-03-29,6910,0.004
2004-03-30,6910,0.004
2004-03-31,6910,0.003
2004-04-01,6910,0.019
2004-04-02,6910,0.04
2004-04-03,6910,0.061
2004-04-04,6910,0.05
2004-04-05,6910,0.044
2004-04-06,6910,0.029
2004-04-07,6910,0.015
2004-04-08,6910,0.009
2004-04-09,6910,0.006
2004-04-10,6910,0.004
2004-04-11,6910,0.004
2004-04-12,6910,0.004
2004-04-13,6910,0.003
2004-04-14,6910,0.003
2004-04-15,6910,0.011
2004-04-16,6910,0.022
2004-04-17,6910,0.091
2004-04-18,6910,0.066
2004-04-19,6910,0.042
2004-04-20,6910,0.04
2004-04-21,6910,0.064
2004-04-22,6910,0.032
2004-04-23,6910,0.017
2004-04-24,6910,0.009
2004-04-25,6910,0.006
2004-04-26,6910,0.005
2004-04-27,6910,0.004
2004-04-28,6910,0.004
2004-04-29,6910,0.003
2004-04-30,6910,0.003
2004-05-01,6910,0.003
2004-01-01,7729,0.002
2004-01-02,7729,0.002
2004-01-03,7729,0.004
2004-01-04,7729,0.008
2004-01-05,7729,0.045
2004-01-06,7729,0.029
2004-01-07,7729,0.048
2004-01-08,7729,0.122
2004-01-09,7729,0.068
2004-01-10,7729,0.077
2004-01-11,7729,0.082
2004-01-12,7729,0.086
2004-01-13,7729,0.057
2004-01-14,7729,0.031
2004-01-15,7729,0.094
2004-01-16,7729,0.046
2004-01-17,7729,0.022
2004-01-18,7729,0.023
2004-01-19,7729,0.026
2004-01-20,7729,0.031
2004-01-21,7729,0.021
2004-01-22,7729,0.014
2004-01-23,7729,0.015
2004-01-24,7729,0.008
2004-01-25,7729,0.005
2004-01-26,7729,0.003
2004-01-27,7729,0.002
2004-01-28,7729,0.002
2004-01-29,7729,0.002
2004-01-30,7729,0.073
2004-01-31,7729,0.173
2004-02-01,7729,0.093
2004-02-02,7729,0.099
2004-02-03,7729,0.084
2004-02-04,7729,0.102
2004-02-05,7729,0.051
2004-02-06,7729,0.033
2004-02-07,7729,0.045
2004-02-08,7729,0.022
2004-02-09,7729,0.011
2004-02-10,7729,0.009
2004-02-11,7729,0.005
2004-02-12,7729,0.004
2004-02-13,7729,0.003
2004-02-14,7729,0.002
2004-02-15,7729,0.002
2004-02-16,7729,0.012
2004-02-17,7729,0.007
2004-02-18,7729,0.005
2004-02-19,7729,0.003
2004-02-20,7729,0.003
2004-02-21,7729,0.002
2004-02-22,7729,0.002
2004-02-23,7729,0.002
2004-02-24,7729,0.002
2004-02-25,7729,0.002
2004-02-26,7729,0.002
2004-02-27,7729,0.002
2004-02-28,7729,0.002
2004-02-29,7729,0.002
2004-03-01,7729,0.002
2004-03-02,7729,0.002
2004-03-03,7729,0.016
2004-03-04,7729,0.016
2004-03-05,7729,0.014
2004-03-06,7729,0.017
2004-03-07,7729,0.012
2004-03-08,7729,0.01
2004-03-09,7729,0.007
2004-03-10,7729,0.004
2004-03-11,7729,0.003
2004-03-12,7729,0.003
2004-03-13,7729,0.01
2004-03-14,7729,0.029
2004-03-15,7729,0.02
2004-03-16,7729,0.01
2004-03-17,7729,0.006
2004-03-18,7729,0.047
2004-03-19,7729,0.046
2004-03-20,7729,0.075
2004-03-21,7729,0.045
2004-03-22,7729,0.022
2004-03-23,7729,0.013
2004-03-24,7729,0.018
2004-03-25,7729,0.012
2004-03-26,7729,0.007
2004-03-27,7729,0.004
2004-03-28,7729,0.003
2004-03-29,7729,0.002
2004-03-30,7729,0.002
2004-03-31,7729,0.002
2004-04-01,7729,0.021
2004-04-02,7729,0.026
2004-04-03,7729,0.063
2004-04-04,7729,0.044
2004-04-05,7729,0.033
2004-04-06,7729,0.019
2004-04-07,7729,0.011
2004-04-08,7729,0.006
2004-04-09,7729,0.004
2004-04-10,7729,0.003
2004-04-11,7729,0.002
2004-04-12,7729,0.002
2004-04-13,7729,0.002
2004-04-14,7729,0.002
2004-04-15,7729,0.002
2004-04-16,7729,0.034
2004-04-17,7729,0.062
2004-04-18,7729,0.058
2004-04-19,7729,0.03
2004-04-20,7729,0.023
2004-04-21,7729,0.03
2004-04-22,7729,0.015
2004-04-23,7729,0.008
2004-04-24,7729,0.005
2004-04-25,7729,0.003
2004-04-26,7729,0.003
2004-04-27,7729,0.002
2004-04-28,7729,0.002
2004-04-29,7729,0.002
2004-04-30,7729,0.002
2004-05-01,7729,0.002
2004-01-01,6011,0.029
2004-01-02,6011,0.034
2004-01-03,6011,0.038
2004-01-04,6011,0.065
2004-01-05,6011,0.169
2004-01-06,6011,0.102
2004-01-07,6011,0.117
2004-01-08,6011,0.22
2004-01-09,6011,0.139
2004-01-10,6011,0.186
2004-01-11,6011,0.166
2004-01-12,6011,0.205
2004-01-13,6011,0.152
2004-01-14,6011,0.095
2004-01-15,6011,0.238
2004-01-16,6011,0.118
2004-01-17,6011,0.073
2004-01-18,6011,0.097
2004-01-19,6011,0.112
2004-01-20,6011,0.096
2004-01-21,6011,0.07
2004-01-22,6011,0.077
2004-01-23,6011,0.091
2004-01-24,6011,0.06
2004-01-25,6011,0.041
2004-01-26,6011,0.029
2004-01-27,6011,0.021
2004-01-28,6011,0.017
2004-01-29,6011,0.015
2004-01-30,6011,0.398
2004-01-31,6011,0.432
2004-02-01,6011,0.255
2004-02-02,6011,0.459
2004-02-03,6011,0.29
2004-02-04,6011,0.425
2004-02-05,6011,0.188
2004-02-06,6011,0.137
2004-02-07,6011,0.144
2004-02-08,6011,0.09
2004-02-09,6011,0.062
2004-02-10,6011,0.055
2004-02-11,6011,0.04
2004-02-12,6011,0.031
2004-02-13,6011,0.025
2004-02-14,6011,0.021
2004-02-15,6011,0.018
2004-02-16,6011,0.027
2004-02-17,6011,0.02
2004-02-18,6011,0.016
2004-02-19,6011,0.014
2004-02-20,6011,0.013
2004-02-21,6011,0.012
2004-02-22,6011,0.011
2004-02-23,6011,0.011
2004-02-24,6011,0.01
2004-02-25,6011,0.01
2004-02-26,6011,0.01
2004-02-27,6011,0.01
2004-02-28,6011,0.009
2004-02-29,6011,0.011
2004-03-01,6011,0.011
2004-03-02,6011,0.012
2004-03-03,6011,0.066
2004-03-04,6011,0.048
2004-03-05,6011,0.052
2004-03-06,6011,0.038
2004-03-07,6011,0.031
2004-03-08,6011,0.022
2004-03-09,6011,0.017
2004-03-10,6011,0.014
2004-03-11,6011,0.012
2004-03-12,6011,0.011
2004-03-13,6011,0.032
2004-03-14,6011,0.07
2004-03-15,6011,0.1
2004-03-16,6011,0.061
2004-03-17,6011,0.038
2004-03-18,6011,0.136
2004-03-19,6011,0.128
2004-03-20,6011,0.167
2004-03-21,6011,0.129
2004-03-22,6011,0.08
2004-03-23,6011,0.058
2004-03-24,6011,0.049
2004-03-25,6011,0.036
2004-03-26,6011,0.028
2004-03-27,6011,0.022
2004-03-28,6011,0.018
2004-03-29,6011,0.016
2004-03-30,6011,0.014
2004-03-31,6011,0.013
2004-04-01,6011,0.039
2004-04-02,6011,0.053
2004-04-03,6011,0.109
2004-04-04,6011,0.117
2004-04-05,6011,0.105
2004-04-06,6011,0.074
2004-04-07,6011,0.046
2004-04-08,6011,0.032
2004-04-09,6011,0.027
2004-04-10,6011,0.021
2004-04-11,6011,0.017
2004-04-12,6011,0.015
2004-04-13,6011,0.013
2004-04-14,6011,0.012
2004-04-15,6011,0.027
2004-04-16,6011,0.046
2004-04-17,6011,0.15
2004-04-18,6011,0.117
2004-04-19,6011,0.07
2004-04-20,6011,0.059
2004-04-21,6011,0.12
2004-04-22,6011,0.07
2004-04-23,6011,0.044
2004-04-24,6011,0.031
2004-04-25,6011,0.024
2004-04-26,6011,0.019
2004-04-27,6011,0.016
2004-04-28,6011,0.014
2004-04-29,6011,0.013
2004-04-30,6011,0.012
2004-05-01,6011,0.011
2004-01-01,6801,0.012
2004-01-02,6801,0.014
2004-01-03,6801,0.015
2004-01-04,6801,0.02
2004-01-05,6801,0.04
2004-01-06,6801,0.028
2004-01-07,6801,0.037
2004-01-08,6801,0.097
2004-01-09,6801,0.051
2004-01-10,6801,0.064
2004-01-11,6801,0.059
2004-01-12,6801,0.067
2004-01-13,6801,0.053
2004-01-14,6801,0.039
2004-01-15,6801,0.077
2004-01-16,6801,0.044
2004-01-17,6801,0.032
2004-01-18,6801,0.031
2004-01-19,6801,0.031
2004-01-20,6801,0.029
2004-01-21,6801,0.023
2004-01-22,6801,0.025
2004-01-23,6801,0.025
2004-01-24,6801,0.018
2004-01-25,6801,0.014
2004-01-26,6801,0.011
2004-01-27,6801,0.009
2004-01-28,6801,0.007
2004-01-29,6801,0.006
2004-01-30,6801,0.088
2004-01-31,6801,0.123
2004-02-01,6801,0.072
2004-02-02,6801,0.098
2004-02-03,6801,0.084
2004-02-04,6801,0.126
2004-02-05,6801,0.066
2004-02-06,6801,0.049
2004-02-07,6801,0.052
2004-02-08,6801,0.037
2004-02-09,6801,0.028
2004-02-10,6801,0.023
2004-02-11,6801,0.018
2004-02-12,6801,0.014
2004-02-13,6801,0.012
2004-02-14,6801,0.01
2004-02-15,6801,0.008
2004-02-16,6801,0.01
2004-02-17,6801,0.008
2004-02-18,6801,0.006
2004-02-19,6801,0.005
2004-02-20,6801,0.005
2004-02-21,6801,0.004
2004-02-22,6801,0.004
2004-02-23,6801,0.003
2004-02-24,6801,0.003
2004-02-25,6801,0.003
2004-02-26,6801,0.003
2004-02-27,6801,0.003
2004-02-28,6801,0.003
2004-02-29,6801,0.003
2004-03-01,6801,0.003
2004-03-02,6801,0.003
2004-03-03,6801,0.013
2004-03-04,6801,0.011
2004-03-05,6801,0.012
2004-03-06,6801,0.009
2004-03-07,6801,0.01
2004-03-08,6801,0.007
2004-03-09,6801,0.006
2004-03-10,6801,0.005
2004-03-11,6801,0.004
2004-03-12,6801,0.004
2004-03-13,6801,0.009
2004-03-14,6801,0.019
2004-03-15,6801,0.017
2004-03-16,6801,0.012
2004-03-17,6801,0.009
2004-03-18,6801,0.045
2004-03-19,6801,0.036
2004-03-20,6801,0.048
2004-03-21,6801,0.037
2004-03-22,6801,0.027
2004-03-23,6801,0.023
2004-03-24,6801,0.023
2004-03-25,6801,0.018
2004-03-26,6801,0.014
2004-03-27,6801,0.011
2004-03-28,6801,0.009
2004-03-29,6801,0.007
2004-03-30,6801,0.006
2004-03-31,6801,0.005
2004-04-01,6801,0.011
2004-04-02,6801,0.02
2004-04-03,6801,0.032
2004-04-04,6801,0.028
2004-04-05,6801,0.023
2004-04-06,6801,0.018
2004-04-07,6801,0.013
2004-04-08,6801,0.01
2004-04-09,6801,0.008
2004-04-10,6801,0.007
2004-04-11,6801,0.006
2004-04-12,6801,0.005
2004-04-13,6801,0.004
2004-04-14,6801,0.004
2004-04-15,6801,0.003
2004-04-16,6801,0.008
2004-04-17,6801,0.055
2004-04-18,6801,0.033
2004-04-19,6801,0.025
2004-04-20,6801,0.028
2004-04-21,6801,0.036
2004-04-22,6801,0.025
2004-04-23,6801,0.018
2004-04-24,6801,0.014
2004-04-25,6801,0.011
2004-04-26,6801,0.009
2004-04-27,6801,0.007
2004-04-28,6801,0.006
2004-04-29,6801,0.005
2004-04-30,6801,0.005
2004-05-01,6801,0.004
2004-01-01,6408,0.008
2004-01-02,6408,0.012
2004-01-03,6408,0.014
2004-01-04,6408,0.022
2004-01-05,6408,0.062
2004-01-06,6408,0.034
2004-01-07,6408,0.045
2004-01-08,6408,0.113
2004-01-09,6408,0.058
2004-01-10,6408,0.075
2004-01-11,6408,0.066
2004-01-12,6408,0.078
2004-01-13,6408,0.054
2004-01-14,6408,0.033
2004-01-15,6408,0.082
2004-01-16,6408,0.043
2004-01-17,6408,0.026
2004-01-18,6408,0.027
2004-01-19,6408,0.03
2004-01-20,6408,0.027
2004-01-21,6408,0.019
2004-01-22,6408,0.021
2004-01-23,6408,0.023
2004-01-24,6408,0.015
2004-01-25,6408,0.01
2004-01-26,6408,0.007
2004-01-27,6408,0.005
2004-01-28,6408,0.004
2004-01-29,6408,0.003
2004-01-30,6408,0.108
2004-01-31,6408,0.153
2004-02-01,6408,0.09
2004-02-02,6408,0.115
2004-02-03,6408,0.104
2004-02-04,6408,0.153
2004-02-05,6408,0.074
2004-02-06,6408,0.047
2004-02-07,6408,0.054
2004-02-08,6408,0.032
2004-02-09,6408,0.021
2004-02-10,6408,0.017
2004-02-11,6408,0.012
2004-02-12,6408,0.009
2004-02-13,6408,0.007
2004-02-14,6408,0.006
2004-02-15,6408,0.005
2004-02-16,6408,0.01
2004-02-17,6408,0.007
2004-02-18,6408,0.006
2004-02-19,6408,0.004
